,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
596,_AndyLestrange,The Hurricane ,2019-11-25 13:42:17+00:00,0,0,,,
597,l_ldanna,"ReN, New EP, new Tour. A Hurricane comes Blowin’ In The Wind The time to Knock on Heaven’s Door arrives. When the night has come and the land is dark, Scaramouche! Scaramouche! Your name will be in Lights (C’est la vie) You Can Never Tell. Go get them, Johnny B. And have fun! ",2019-11-25 10:21:59+00:00,1,18,,,
598,pinelfabio,"Por qual motivo “Hurricane”, tornou-se a música tema de “Amor de Mãe” - a nova novela das 21h da @RedeGlobo? A canção protesto de @bobdylan fala da longa batalha de um boxeador negro tentando provar sua inocência num caso de triplo homicídio numa sociedade racista. Nada a ver.",2019-11-25 01:22:38+00:00,1,65,@RedeGlobo @bobdylan,,
599,kaiucamara,"Escolher Hurricane do Bob Dylan para ser tema de ""Amor de mãe"" não faz o menor sentido @RedeGlobo .",2019-11-25 00:56:49+00:00,0,0,@RedeGlobo,,
600,JOAOARAUJ0,"Hurricane, de Dylan, está na trilha sonora da próxima novela da Globo. Já ganhou pontos.",2019-11-24 21:50:23+00:00,0,0,,,
601,jsabencaa,After a hurricane comes a rainbow,2019-11-23 23:07:35+00:00,0,0,,,
602,AleSerafim,"If @didoofficial send me the flight tickets I swear I’d go. Sorry boss, Dido’s calling! Haha. Wishing you an amazing gig and dance to it like there’s no tomorrow. Jumps are allowed too! Dido fans must be called HURRICANES. ",2019-11-23 21:30:57+00:00,0,4,@didoofficial,,
603,AlineCamargoAst,"#Repost bosplanet • • • • • • The violent center of Saturn’s famous north polar hexagon. #bosplanet That’s a massive hurricane tightly centered on the north pole, with an eye about 50 times larger than the average… https://www.instagram.com/p/B5OBNabHWfe/?igshid=vnavj5hlwrto",2019-11-23 19:05:52+00:00,0,0,,#Repost #bosplanet,
604,gmoromerog,"Desafío Yerba Loca desbloqueado apoyando a los amigos de ciclistasporfarellones #hurricane #entrenando @Las Condes, Chile https://www.instagram.com/p/B5N_v7SF-7wyNM8YyMyrcPgaeZRlrcabu31-sQ0/?igshid=aq328ivtkeqt",2019-11-23 18:52:56+00:00,0,0,,#hurricane #entrenando,
605,vcntgab,OMG! I’m simply showing examples of what you guys seem to think is impossible. But for people like the the ones I’ve mentioned to achieve these results they obviously had to have a doctor around. Is it difficult to understand or you simply don’t want to because it’s convenient?,2019-11-23 09:37:37+00:00,0,1,,,
606,sabrina_prado,Vamos acreditar que essa vinheta gigante da “nova novela das 9” tocando Hurricane do Dylan foi só um surto momentâneo. Pqp. Que ano.,2019-11-23 04:27:35+00:00,0,2,,,
607,vcntgab, ,2019-11-23 02:54:17+00:00,0,0,,,
608,vcntgab,"Ok, troll! ",2019-11-23 02:51:35+00:00,0,0,,,
609,vcntgab,"I see. Well, I never had these problems even when I followed the same diet as you. My friends on the other hand, most eat meat and all, have had anemia and other diet related problems. I know babies require more attention no matter the diet. But there are options.",2019-11-23 02:44:19+00:00,0,0,,,
610,vcntgab,As a linguist I feel the need to explain that the use of the modal verb “can” in the negative implies: impossibility. I’m sorry for you if rephrasing is beyond your linguistic skills such as conceiving any reality beyond yours is an anecdote for you.,2019-11-23 02:41:43+00:00,0,0,,,
611,vcntgab,If you are suggesting breastfeeding would be “non-vegan” you definitely are trying to disqualify something you are not even close to understanding...,2019-11-23 02:38:17+00:00,0,0,,,
612,vcntgab,You said it’s impossible. I just proved it isn’t. If facts and examples are not enough to convince you I really don’t see how you would believe an article as well. But since you seem to be an expect my lifestyle (which you don’t follow BTW) I’ll make room to your wisdom.,2019-11-23 02:19:55+00:00,0,1,,,
613,RafaelFC1412,É como assistir The Hurricane do Denzel Washington. O Della Pesca deve ter dado esta punição.,2019-11-21 19:00:11+00:00,0,0,,,
614,airismile," HOLIDAY COMMISSIONS want to get a fun present for a loved one this holiday? i'm opening HOLIDAY PORTRAIT COMMISSIONS for $50 each!! quick turnaround, and all goes to help my family pay off their debts from hurricane maria DM for info, pls RT thank you! ",2019-11-21 16:25:32+00:00,29,22,,,
615,Leonardo_Collu,. hurricanes #dido,2019-11-21 14:40:56+00:00,0,0,,#dido,
616,EuSouTerrivel,Toca Hurricane aí DJ,2019-11-20 17:56:12+00:00,1,2,,,
617,pablotavaares,hurricane é uma das melhores músicas da Halsey aaaa,2019-11-19 14:04:58+00:00,0,1,,,
618,JonasPecas,"ALTO FALANTE HURRICANE 65 WRMS CADA SOM INTERNO DE ÓTIMA QUALIDADE JONAS PEÇAS E ACESSÓRIOS WHATS 988603565 LOJA 32470114 em São José, Santa Catarina https://www.instagram.com/p/B5C45Yygmud/?igshid=hddrdsf5zaa8",2019-11-19 11:21:24+00:00,0,0,,,
619,o_dezao,HERE I AM Rock you like a hurricane,2019-11-18 22:05:35+00:00,0,0,,,
620,PatriciaSoutoXa,Agora ele só está fazendo o que quer. Ele tem uma banda chamada Hurricanes e toca em São Paulo. Um som super legal!!,2019-11-18 16:46:07+00:00,0,1,,,
621,photovaz,#birdview com lucasrabelo | Fakie S/s Hurricane pra fechar!!! #oistuopen #skatetotalurbe #skateboard #skatelife #skatephoto #redbull #lucasrabelo #dji #djimavicpro #vidadefotografo #rj #riodejaneiro #pablovaz @STU https://www.instagram.com/p/B4-4ah6Dq0u/?igshid=19pv1x3xynggp,2019-11-17 22:00:14+00:00,0,0,,#birdview #oistuopen #skatetotalurbe #skateboard #skatelife #skatephoto #redbull #lucasrabelo #dji #djimavicpro #vidadefotografo #rj #riodejaneiro #pablovaz,
622,ODROCKnROLL,"Sorry I can't do this.. I have all this Albums on LP. I bought all in the day they come out ( or my arrive on my favorite record store). So good memories, I was in highschool. @QUIETRIOT @ZZTop @U2 @DavidBowieReal @DefLeppard @kiss @IronMaiden @JourneyOfficial #ThePolice",2019-11-17 13:55:21+00:00,0,5,@QUIETRIOT @ZZTop @U2 @DavidBowieReal @DefLeppard @kiss @IronMaiden @JourneyOfficial,#ThePolice,
623,ODROCKnROLL,#goodmorning,2019-11-17 13:44:51+00:00,0,1,,#goodmorning,
624,cristianoheerdt,"Pensei em fazer uma playlist com músicas que para mim são especiais, aproveitando para contar um pouco de sua história... lá vai, a primeira é Hurricane, de Bob Dylan, que conta a prisão indevida do boxeador Rubin ""Hurricane"" Carter! No thread a letra original, tradução e video!",2019-11-17 02:56:02+00:00,0,10,,,
625,ODROCKnROLL,@TheWho It's Hard @IronMaiden The Number Of The Beast,2019-11-17 00:43:46+00:00,0,2,@TheWho @IronMaiden,,
626,ruisaldanha,Silence: The Earth is talking! http://goo.gl/CvF6FL #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-11-16 22:31:19+00:00,2,1,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
627,ruisaldanha,Silence: The Earth is talking! http://goo.gl/CvF6FL #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-11-16 22:24:58+00:00,2,2,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
628,erickmamede,"Ontem no @PubHurricane, hoje estaremos no maratonapub. @bandaSTgyn em Hurricane Sports Pub https://www.instagram.com/p/B47rkjTB9nXcvZtc4Cgq7SvPzNJZPbks_R5DIU0/?igshid=1rkxnm6eujpkw",2019-11-16 16:10:17+00:00,0,0,@PubHurricane @bandaSTgyn,,
629,ruisaldanha,Silence: The Earth is talking! http://goo.gl/CvF6FL #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-11-16 11:23:14+00:00,0,0,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
630,Murilo_Murakame,"Família . . Difícil estar com eles, mas são os melhores momentos. . em Hurricane Sports Pub https://www.instagram.com/p/B43cxXOps4c/?igshid=k54x6aey50oq",2019-11-15 00:44:00+00:00,0,0,,,
631,anacarolfelix,Hurricane do Bob Dylan na novela nova da Globo! Eu amo!!!!,2019-11-14 22:49:10+00:00,0,0,,,
632,edianez,Trilha sonora da próxima novela das 21h tem Hurricane de e por Bob Dylan. Nem vi e já gostei de #AmorDeMãe,2019-11-14 00:35:34+00:00,0,2,,#AmorDeM,
633,tonybullrich,"Campeones : Puerto, Miriñaque , Surf Point , Hurricane Cat !",2019-11-11 18:32:33+00:00,0,3,,,
634,andre_mietto,Sim. Vou ficar postando o show da #dido em doses homeopáticas. #hurricanes #stillonmymindtour em Unimed Hall https://www.instagram.com/p/B4q_HU1A1Eu/?igshid=or00thr40df7,2019-11-10 04:34:43+00:00,0,0,,#dido #hurricanes #stillonmymindtour,
635,benitezzlucia,nunca voy a superar Hurricane de Bridgit Mendler,2019-11-08 03:48:05+00:00,0,3,,,
636,Vaktoth,@battaleme 84 años del Hurricane! ,2019-11-07 12:22:00+00:00,0,1,@battaleme,,
637,BobbyFuria,He was probably one of the pricks that added that pledge not to boycott Israel paper work to get relief $after the hurricane in Houston,2019-11-07 00:44:13+00:00,0,4,,,
638,danitegon,'Cause I've got a jet black heart And there's a hurricane underneath it Trying to keep us apart 5SOS FODE,2019-11-07 00:25:42+00:00,0,0,,,
639,PatsGodoy,I'm standing in the eye of the hurricane ,2019-11-05 18:24:51+00:00,0,0,,,
640,mihhhborges,rock you like a hurricane,2019-11-05 02:45:32+00:00,0,0,,,
641,KikeCardoso,"""Hurricane"" - Bob Dylan #deezer",2019-11-04 23:16:53+00:00,0,2,,#deezer,
642,LOQUIJOPANAMA,Seventeen Seconds The CuRe,2019-11-03 22:35:00+00:00,0,2,,,
643,ruisaldanha,#EarthDay - Equation of global warming http://goo.gl/S1M4vv #GlobalWarming #ClimateChange #GeologicalChange #Earthquake #Hurricane ,2019-11-03 15:58:56+00:00,3,2,,#EarthDay #EarthDay #GlobalWarming #ClimateChange #GeologicalChange #Earthquake #Hurricane,
644,ruisaldanha,#EarthDay - Equation of global warming http://goo.gl/S1M4vv #GlobalWarming #ClimateChange #GeologicalChange #Earthquake #Hurricane ,2019-11-03 15:48:12+00:00,1,1,,#EarthDay #EarthDay #GlobalWarming #ClimateChange #GeologicalChange #Earthquake #Hurricane,
645,Wando_Vieira,Amigo eu to chorando! Queria tanto escutar hurricanes ao vivo,2019-11-03 09:31:06+00:00,0,1,,,
646,PatriciaSLaura,Yesterday was a wonderful time with this little hurricane that’s my nephew // Ontem foi maravilhoso passar o dia com esse pequeno furacão que é o meu sobrinho #nephew #hurricanenephew #greattimewithhim… https://www.instagram.com/p/B4XXbHLnfZd/?igshid=dsag4hxluo69,2019-11-02 13:41:34+00:00,0,0,,#nephew #hurricanenephew #greattimewithhim,
647,BetoThomas1,"What something very weird is that just US has those tornadoes, hurricanes. We don’t se happen in any part of the world. Is it because those globalists creating them? That’s the question...",2019-11-02 09:44:03+00:00,0,0,,,
648,erickmamede,Casa cheia ontem no @PubHurricane na noite de Halloween com a banda @bandaSTgyn em Hurricane Sports Pub https://www.instagram.com/p/B4UzJC_hvStTbRpniZFfO7eRIEpVWjjznaEm580/?igshid=zdolcs2r1y0c,2019-11-01 13:47:30+00:00,0,0,@PubHurricane @bandaSTgyn,,
649,ruisaldanha,Silence: The Earth is talking! http://goo.gl/CvF6FL #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-10-31 00:34:31+00:00,3,1,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
650,carlosvini96,Como não curtir os Hurricanes? Hahahaha ,2019-10-30 11:47:43+00:00,0,1,,,
651,pohangel,Here i am Rock you like a Hurricane,2019-10-29 00:32:52+00:00,0,0,,,
652,Charlie5476,AOC claims 'predominantly white' companies helped hurricanes kill off 'predominantly black and brown lives' ,2019-10-28 22:30:59+00:00,0,0,,,
653,dtorreblanca22,"CNN: Hurricane-like storm in the Mediterranean threatens Egypt, Israel ",2019-10-26 01:20:43+00:00,0,0,,,
654,imtheghost__,eu amooo escuta uma q chama hurricane vc não vai se arrepender,2019-10-24 18:31:28+00:00,0,0,,,
655,cidadefm977,"44 anos de ""Hurricane"" de Bob Dylan que conta a história do lutador de boxe Rubin Carter ",2019-10-24 16:30:00+00:00,0,1,,,
656,evefavretto,Hurricane Catarina,2019-10-23 20:57:08+00:00,0,0,,,
657,Ary_AntiPT,"OAB PEDE ANULACAO DA LAVA JATO.. HURRICANE, CASTELO DE AREIA E DIAMANTE JA MOSTRARAM BANDIDOS TRAVESTINDO DE ADVOGADOS VENDENDO E INTERMEDIANDO SENTENÇAS ",2019-10-23 11:03:07+00:00,2,1,,,
658,CammyMarGonz83,"#iHeartCountdown can be leave my vote 4 #letitbeme of @backstreetboys . @keaneofficial with #lovetoomuch . @kylieminogue with 'Really don’t like u"" @BonJovi with ""Hurricane Butterfly"" @inxs "" Temptation""&amp; Spill The Wine "" @robbiewilliams with the cure or the impossible?? ",2019-10-22 13:15:48+00:00,1,1,@backstreetboys @keaneofficial @kylieminogue @BonJovi @INXS @robbiewilliams,#iHeartCountdown #letitbeme #lovetoomuch,
659,CammyMarGonz83,"#iHeartCountdown can be leave my vote 4 #letitbeme of @backstreetboys . @keaneofficial with #lovetoomuch . @kylieminogue with 'Really don’t like u"" @BonJovi with ""Hurricane Butterfly"" @inxs "" Temptation""&amp; Spill The Wine """,2019-10-22 13:10:42+00:00,1,1,@backstreetboys @keaneofficial @kylieminogue @BonJovi @INXS,#iHeartCountdown #letitbeme #lovetoomuch,
660,douglasloretog,"One day flying to MIA under storms and hurricane, another day flying to SCL along protests and curfew. Ghee no one told me that in flying school!",2019-10-22 00:49:21+00:00,0,0,,,
661,insanitycoelho,I'm the violence in the pouring rain I'm a hurricane,2019-10-22 00:47:42+00:00,0,0,,,
662,IgorBratz,Rock you like a hurricane,2019-10-21 21:30:47+00:00,0,0,,,
663,AangelCoco,"Argentina: Jaguares Australia: Brumbies, Reds y Waratahs. NZ: Blues, Chiefs, Crusaders, Highlanders y Hurricanes. Sudáfrica: Bulls, Lions, Sharks y Stormers. Así sería ideal. Incluso, si Lions se hunde, ellos podrían partir hacia el PRO14. El famoso Super 12. @JRVJ71",2019-10-21 15:56:53+00:00,0,1,@JRVJ71,,
664,frankbaun,But what happened? A hurricane? Or ?,2019-10-21 10:49:02+00:00,0,0,,,
665,RodriiArg,"Ayer antes de ir a la @ArGameShow pase a retirar uno de los auricular de alta gama de la marca @nisutacom , los ""Hurricane Gaming"" . La verdad esta buenardoo!!! Ya subire cuando pueda una video rewiew para puedan… https://www.instagram.com/p/B3z6w3fHm2U/?igshid=7pl0f36vju82",2019-10-19 19:17:43+00:00,1,2,@ArGameShow @Nisutacom,,
666,gmoromerog,"50k Desbloqueado...seguimos avanzando #hurricane #desafiotreksubaru2019 @Isla De Maipo, Region Metropolitana, Chile https://www.instagram.com/p/B3zx_0oFNdn4bbvNH0WCx_srcj53DAwlfByWdA0/?igshid=ygodia40tlfl",2019-10-19 18:01:07+00:00,0,0,,#hurricane #desafiotreksubaru2019,
667,mariohummel,Com certeza ,2019-10-18 18:17:12+00:00,0,0,,,
668,StephSouzac,standing in the eye of the hurricane ,2019-10-18 17:45:53+00:00,0,7,,,
669,mariohummel, ,2019-10-18 16:30:34+00:00,0,1,,,
670,ToddTemkin,Also: Who visits South Florida in June? 90 degree heat with 100% humidity and a 40% chance of hurricanes. ,2019-10-17 20:55:24+00:00,2,4,,,
671,evefavretto,OLHA O HURRICANE CATARINA AE,2019-10-17 02:40:28+00:00,0,0,,,
672,evefavretto,Hurricane Catarina,2019-10-16 20:38:19+00:00,0,0,,,
673,thenewson_,hurricane HINO,2019-10-15 16:17:33+00:00,0,0,,,
674,MPvandenBurg1,Great work! #Post-hurricane economical #damages can also increase due to establishment of #invasive alien species whose spread is aided by post-hurricane #relief efforts; see new #research https://rdcu.be/bUfVz,2019-10-15 13:10:28+00:00,0,1,,#Post #damages #invasive #relief #research,
675,AdriDricaDidica,Red Hurricane varreu ele com vontade.,2019-10-13 23:20:33+00:00,0,9,,,
676,Xaopai12,Just doin' a lil mess like a hurricane. ,2019-10-12 21:50:47+00:00,0,6,,,
677,Vaktoth,Después de un viejo cómic de El Tony (que no recuerdo el nombre) mí corazón está con el Hurricane,2019-10-12 21:41:21+00:00,0,1,,,
678,erickmamede,@bandaSTgyn in action . em Hurricane Sports Pub https://www.instagram.com/p/B3gTo8Zh2b-5HiKoXL3Ke3UMR2-EvaLOwP9v7Y0/?igshid=1hf43s00p55jh,2019-10-12 04:30:51+00:00,0,0,@bandaSTgyn,,
679,Dante_III,#Hurricane gana al rankeado #virginia que de seguro saldra de este y los de Florida volveran a entrar al rank,2019-10-12 03:16:24+00:00,0,0,,#Hurricane #virginia,
680,Dante_III,"TD #hurricane pone el juego 9-17 y podria ser la anotacion que les de la victoria, poco mas de 2 min y medio balon para #Virginia",2019-10-12 03:06:23+00:00,0,0,,#hurricane #Virginia,
681,Dante_III,Uy #virginia se le acerca a #hurricane 9-10 balon paro los de florida con menos de 8 del ultimo 1/4,2019-10-12 02:55:32+00:00,0,0,,#virginia #hurricane,
682,erickmamede,Soundcheck ! em Hurricane Sports Pub https://www.instagram.com/p/B3fcjLKhwLYsqMOL-zdt772v5kvA_zAvpKAYuU0/?igshid=1eza0jbiyzb4h,2019-10-11 20:28:54+00:00,0,0,,,
683,ladydayisings,Perfeito. Exatamente isso.,2019-10-11 19:18:06+00:00,0,1,,,
684,LOQUIJOPANAMA,Dirty Rotten Filthy Stinking Rich Warrant,2019-10-11 15:47:40+00:00,0,2,,,
685,RoSouza081,A tal da expectativa... Mas o importante é que sejamos felizes dentro ou fora dela!!,2019-10-11 12:53:18+00:00,0,2,,,
686,RoSouza081,"Netos eles podem ter sim... Basta o filho deles adotar uma criança!!! O amor é um elo que une muito mais forte que o sangue!! E poderá sim ter casamento, com bolo e festa (Ñ da maneira que eles sonhavam, mas quem sabe MUITO MELHOR?!)",2019-10-11 01:58:23+00:00,0,17,,,
687,evefavretto,macOS Hurricane Catarina,2019-10-10 21:07:55+00:00,0,0,,,
688,baketa,Hip Hop Hurricane + nova_orquestra no #rockinrio. Um baita dum show lindo (um dos melhores do Palco Sunset) e que me fez ter muito orgulho dos amigos envolvidos nesse projeto lindíssimo. em Rock in Rio https://www.instagram.com/p/B3c7xjppdIQ/?igshid=1rbeq3ni1l7n3,2019-10-10 21:07:03+00:00,0,0,,#rockinrio,
689,efegrafia,Acabo de escuchar Hurricane (halsey) luego de muchísimo tiempo y les puedo jurar que trascendí como a cinco dimensiones diferentes,2019-10-10 20:50:49+00:00,0,2,,,
690,rutcheri,"aí dayglow bota no primeiro refrão ""There's rain outside"" com toda a melancolia necessária, e no segundo refrão vem com ""There's rain inside my skeleton frame, a hurricane within my rib cage"" e eu fico como, eu fico assim: ",2019-10-09 22:47:26+00:00,0,0,,,
691,lusfilip,"Ow @gabilfs cê curte a musica ""Butterflies and Hurricanes""?",2019-10-09 12:06:40+00:00,0,0,@gabilfs,,
692,Dugonski_,Cause I’ve got a jet black heart and there’s a hurricane underneath it,2019-10-08 16:24:17+00:00,0,0,,,
693,naty_naaty,HURRICANE (minha preferida so far),2019-10-08 14:38:55+00:00,0,0,,,
694,ruisaldanha,DEADLY TRAP - http://dia-da-terra.blogspot.com/2011/09/deadly-trap-earthday-ngo-international.html?spref=tw #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-10-08 14:35:56+00:00,4,1,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
695,ruisaldanha,DEADLY TRAP - http://dia-da-terra.blogspot.com/2011/09/deadly-trap-earthday-ngo-international.html?spref=tw #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-10-08 14:35:38+00:00,2,1,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
696,bebediaboo,a melhor junto com hurricane,2019-10-08 11:28:50+00:00,0,0,,,
697,edo_barrera,Rock you like a Hurricane #Scorpions #Chile2019 en Movistar Arena https://www.instagram.com/p/B3V75kKhjZnDYCqJun-txFEfC2EIknn7B8fjn00/?igshid=15wybv1zrrg3i,2019-10-08 03:52:16+00:00,0,0,,#Scorpions #Chile2019,
698,tiahac,Aqui está um programa para você… Hurricane Episódio de Kanye West https://open.spotify.com/episode/4l6xmeii12rSGj3kOAdRcU?si=71YxCxDuRYqeBk_hxrYu6g,2019-10-08 03:17:18+00:00,0,0,,,
699,G_Bru_,Assistido S03E12 - And Then the Hurricane Hit - DE 13 REASONS WHY https://tvtime.com/r/19wBW,2019-10-08 03:14:23+00:00,0,0,,,
700,kpmissyou,O certo é “after hurricane WHATS? comes a rainbow”,2019-10-07 22:43:34+00:00,0,1,,,
701,AlvaroGoo,Hurricane Jane de Black Kids ,2019-10-07 21:54:22+00:00,0,0,,,
702,__iniv,more like Hurricane tortilla,2019-10-07 19:11:42+00:00,0,1,,,
703,barcharles,Confira nossa programação musical pra esta semana!! Destaque pra Sexta que tem Show em Dose Dupla com hurricanes.rock e bandaremake disparando sucessos do Rock e do Pop!! Reservar de mesa e mais informações no… https://www.instagram.com/p/B3UuhRdAtC_/?igshid=upash9hz73jr,2019-10-07 16:34:17+00:00,0,0,,,
704,ruisaldanha,DEADLY TRAP - http://dia-da-terra.blogspot.com/2011/09/deadly-trap-earthday-ngo-international.html?spref=tw #climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane ,2019-10-07 12:31:12+00:00,1,1,,#climatechange #geologicalchange #Earthquake #GlobalWarming #Hurricane,
705,Phelipe_ZooM, ,2019-10-06 19:05:10+00:00,0,1,,,
706,CZetti,Like a Hurricane... ,2019-10-06 18:01:40+00:00,0,0,,,
707,Dante_III,Mientras los #Gators le ganan a un poderoso como #Auburn los #Hurricane pierden contra #VirginiaTech Conozco varios contentos por esto,2019-10-06 10:13:05+00:00,0,0,,#Gators #Auburn #Hurricane #VirginiaTech,
708,robertocaputo,Um dia memorável. What a show. Run to the hills. Be fear of the dark. Rock like a Hurricane. em Rock In Rio 2019 https://www.instagram.com/p/B3OrW_JDFEMCQpPz_CHDJkmVjngknjZ2q6dhqY0/?igshid=17hm9kbsuzk56,2019-10-05 08:11:16+00:00,0,0,,,
709,chapeud3palha,"Here I am, rock you like a hurricane",2019-10-05 06:49:46+00:00,0,0,,,
710,HenrySullivan,"Caralho, vai tomar no cu mané, showzão da porra esse do Scorpions! Rock You Like a Hurricane! Que vontade de estar lá, na moral mesmo! #ScorpionsNoMultishow @rockinrio @multishow",2019-10-05 05:02:12+00:00,0,3,@rockinrio @multishow,#ScorpionsNoMultishow,
711,laurobeiers,ROCK YOU LIKE A HURRICANE #RockInRio #ScorpionsNoRockInRio,2019-10-05 05:02:01+00:00,0,1,,#RockInRio #ScorpionsNoRockInRio,
712,Valialmeida,We are like a Hurricane!!!!!!!! #ScorpionsnoRockInRio em Rock in Rio https://www.instagram.com/p/B3OVZ3LhFSjdhGyevhr4527RaZRBX0qV2gk0rI0/?igshid=1xt9g56hcrpco,2019-10-05 05:00:45+00:00,0,0,,#ScorpionsnoRockInRio,
713,RamsoAgarf,se eu tivesse no Rock In Rio estava mando um vogue em pleno Rock You Like A Hurricane dos #Scorpions,2019-10-05 05:00:18+00:00,0,1,,#Scorpions,
714,eltondsilva,Rock You Like a Hurricane #ScorpionsNoMultishow,2019-10-05 05:00:04+00:00,0,0,,#ScorpionsNoMultishow,
715,jennmoraess,HERE I AM ROCK YOU LIKE A HURRICANE,2019-10-05 04:59:07+00:00,0,0,,,
716,laurobeiers,HERE I AM ROCK YOU LIKE A HURRICANE #ScorpionsNoRockInRio #RockInRio,2019-10-05 04:59:01+00:00,0,0,,#ScorpionsNoRockInRio #RockInRio,
717,omacacofeio,Rock like a Hurricane essas horas,2019-10-05 04:58:46+00:00,0,0,,,
718,HugoRoqueUSA_,"Here i ammmm, rock you like a hurricane #ScorpionsNoRockInRio",2019-10-05 04:58:19+00:00,0,0,,#ScorpionsNoRockInRio,
719,agroanjo,"Rock you like a hurricane e uma rodinha punk, ia ser tanta cotovelada meu Deus ",2019-10-05 04:58:17+00:00,0,1,,,
720,lswaldhelm,Rock You Like A Hurricane,2019-10-05 04:58:07+00:00,0,0,,,
721,lenna_tuita,Agora sim porraaaaa Rock You a Hurricane... mete porrada batera!!!!!!#ScorpionsNoMultishow,2019-10-05 04:58:07+00:00,4,20,,#ScorpionsNoMultishow,
722,leo_dornellesw,Rock you like a hurricane yeaaaah!!!! #RockinRio2019,2019-10-05 04:58:05+00:00,0,0,,#RockinRio2019,
723,rhcpeppxrs,ai que hinoooo hurricane,2019-10-05 04:57:50+00:00,0,0,,,
724,DouglasDalien,Here I AM ROOOOOOOOOOOOOOOOOQUE YOU LIKE A HURRICANE #ScorpionsNoRockInRio #ScorpionsNaMultishow,2019-10-05 04:57:37+00:00,0,1,,#ScorpionsNoRockInRio #ScorpionsNaMultishow,
725,GOATadrian,Minha preferida agora ROCK YOU LIKE HURRICANE,2019-10-05 04:57:18+00:00,0,0,,,
726,melpg81,ROCK YOU LIKE A HURRICANE ,2019-10-05 04:57:15+00:00,0,0,,,
727,jennmoraess,Rock you like a hurricane é a última puta merda,2019-10-05 04:29:52+00:00,0,1,,,
728,Debipira,Setlist só não pode faltar HURRICANE 2001 . E Life is too short... e Send me an angel... e Drive... aí meu coração. #ScorpionsNoMultishow,2019-10-05 03:16:02+00:00,0,0,,#ScorpionsNoMultishow,
729,Sanderlust,Ótimo que eles fecham com Hurricane ,2019-10-05 02:49:34+00:00,0,2,,,
730,GOATadrian,ROCK YOU LIKE A HURRICANE,2019-10-05 02:49:22+00:00,0,0,,,
731,MarcusRovere,"A última é Rock You Like a Hurricane. Aqui em POA Wind Of Change foi bem no meio do show, still loving you no bis antes de RYLAH",2019-10-05 02:35:51+00:00,0,0,,,
732,gmoromerog,Que bueno quedó el nuevo sendero del @parquemetminvu #tardedecerro #hurricane #entrenando @Parque Metropolitano Cerro San Cristóbal https://www.instagram.com/p/B3N5ibsFeR4hb22EO2ztILpoYpyPmCMcjx_JZE0/?igshid=17i7brzfu8dzj,2019-10-05 00:55:54+00:00,0,0,@parquemetminvu,#tardedecerro #hurricane #entrenando,
733,tiagosilveira94,"Qual o clipe mais sensacional do Thirty Seconds to Mars e porque é Hurricane? Namoral, esse clipe e essa musica são uma OBRA DE ARTE. Aliás, incrível como até hoje o YouTube não derrubou o vídeo (acho que desistiram depois da última upagem, já derrubaram varias vezes)",2019-10-05 00:31:31+00:00,0,0,,,
734,elmorgfilho,Hip Hop Hurricane!!! Porrada demais da conta!!! Baco ph#d@pra kr@lh#!!! Chili Peppers vem aí!!! em Rock in Rio https://www.instagram.com/p/B3LVlDog9QF5OBsK4-KR1vYIRMmffXRJvLqvZw0/?igshid=ia5ecz9xnqrt,2019-10-04 01:03:11+00:00,0,2,,,
735,malumartins,Assistindo Hip Hop Hurricane e contemplando a minha derrota amanhã de voltar pra cá praticamente sem dormir pois estarei no serviço de 8 as 12h.,2019-10-04 00:38:09+00:00,0,2,,,
736,djdadumendes,Hip Hop Hurricane #rockinrio em Rock in Rio https://www.instagram.com/p/B3LRI24Fe-i/?igshid=18eqpywibqh46,2019-10-04 00:24:23+00:00,0,0,,#rockinrio,
737,caiouzinha,Sensacional Hip Hop Hurricane!!! Estão mostrando toda a musicalidade junto com a orquestra! #RockinRionoMultishow,2019-10-04 00:23:22+00:00,0,1,,#RockinRionoMultishow,
738,beatrizmartell0,Caralho hip hip hurricane é muito foda,2019-10-04 00:18:38+00:00,0,0,,,
739,cintroviski,Big City Night e Rock You Like A Hurricane scorpions em POA #klausmeine #scorpions #portoalegre #gigantinho #rockaovivo @Ginásio Gigantinho https://www.instagram.com/p/B3KmZP5Ah1y/?igshid=1xxpky785wu6j,2019-10-03 18:10:53+00:00,0,0,,#klausmeine #scorpions #portoalegre #gigantinho #rockaovivo,
