User,Text,Date,lat,long
FredMoojen,"Hurricane backpack from @Campea_sports #moojen #Campea #backpack #model #soccer #freddymoojen @Montreal, Quebec https://www.instagram.com/p/CEkBwHmD3iq/?igshid=1geb2su1d8vgc",2020-08-31 17:59:03+00:00,32.924881018303,-85.5593653831293
TMS_Counselor,Hurricane Laura wrecked havoc on Louisiana. There are some rural areas that aren’t getting many resources if any at all! The money in this fund will go back into those communities Please share!https://www.gofundme.com/f/hurricane-laura-rural-louisiana-help-fund?utm_source=customer&amp;utm_medium=copy_link&amp;utm_campaign=p_cf+share-flow-1 #HurricanLaura,2020-08-31 17:53:33+00:00,29.57372436093775,-110.80011725707983
Mark_KellC,"I’m currently doing hurricane duty , so if I’m slow on a reply bare wit me.",2020-08-31 17:52:14+00:00,32.02240227388225,-95.59163240994813
r_serenta,We later traveled to Mobile for our Annual Jr. College Convention. We stayed at the Riverview Hotel which had a great view of the Mobile Bay & Fort Conde. We couldn't see any hurricane damage from where our meetings were held. The seafood was delicious. I remembered Fredrick!,2020-08-31 17:44:24+00:00,32.258803505136115,-113.40842807469208
SknnyWtrCulture,@SknnyWtrCulture &amp; @danco_pliers have partnered with our dealers across the state to collect supplies for those impacted by Hurricane Laura in TX and LA. ⁣ ⁣ If you have the heart and means to give please stop by… https://www.instagram.com/p/CEj_2CZAUX5/?igshid=18mna1rt7kfs9,2020-08-31 17:42:26+00:00,31.811481307659093,-74.24709291726826
KeithPiccard,"Started the day off taking the family on a road trip to Paris, MI. Back story was that this was my wife and I’d 1st honeymoon since Hurricane Emily postpones the 1st one back in 2005. 1st pics are of Gail and I in 05 followed by today’s ",2020-08-31 17:42:25+00:00,31.564606273623703,-69.37267230132306
PhyddleDD,"No more building for me. The ""flood"" didn't flood the house behind me, beside me, the City Hall or Police Station. It was a direct tornado/hurricane hit.",2020-08-31 17:41:45+00:00,31.720377335423066,-93.18451429582929
JhendersonJames,"You created this mess just like you created the poor response to the pandemic and the present struggling economy. Super storms, hurricanes and fires all lay at your feet because of your climate change policies. Look in the mirror. ",2020-08-31 17:36:21+00:00,30.387753582401054,-87.24742150757456
erikatherealtor,Hurricane laura had my clients very worried ! Come listen in ! ,2020-08-31 17:31:47+00:00,29.802511021416862,-118.85100116534072
TyFred12792,What a joke!!! This protest/hurricane has definitely showed us that he is not ready to be a leader!! ,2020-08-31 17:27:28+00:00,28.741564540912147,-95.43186840364226
conville_savage,Natchitoches Hurricane Laura https://youtu.be/kFYtVdpuYVw via @YouTube,2020-08-31 17:25:33+00:00,32.67359005198056,-88.33835320864706
DeannaLee1369,Jailed Immigrants in Louisiana Report Unlivable Conditions in ICE Jails After Hurricane Laura https://www.democracynow.org/2020/8/31/headlines/jailed_immigrants_in_louisiana_report_unlivable_conditions_in_ice_jails_after_hurricane_laura via @democracynow,2020-08-31 17:21:30+00:00,32.5522048619374,-111.38519748370229
MrDyslexiaa,How long until we figure out how to make hurricane proof infrastructure ,2020-08-31 17:16:14+00:00,31.975107582310564,-73.81927684405686
yt2639,Ha. You must have missed it. Joe Biden said he feared we weren’t prepared for the hurricane because orange man bad.,2020-08-31 17:14:42+00:00,31.49836560842098,-108.79791353747291
CremRo,Me in hurricane Katrina in 2005,2020-08-31 17:10:02+00:00,29.310352465644442,-101.9117290650013
xCaptainEO,Roster HURRICANE inbound ,2020-08-31 17:09:09+00:00,31.59034486252678,-96.12680743420059
theotherdeepak,The hurricane came. We lost all phone and internet. We borrowed a truck. We drove away to find communications. We found a goat. We talked to the goat. It was dope. Good story bro. W/ @_JVision_ … https://www.instagram.com/p/CEj68VmhTfA/?igshid=14dx1dereyifg,2020-08-31 17:08:08+00:00,29.16222123898054,-104.75642700995253
TweetingYarnie,Trump stole money from FEMA as hurricane was approaching. GOP doesn't want the gov to help people. They want to make Gov small and not give people anything to stay alive because fuck the peasants just make them work. GOP wants to eliminate all but 4 branches of the government.,2020-08-31 17:07:24+00:00,30.320105268038702,-84.67425133434453
mo2dmax,"Between the hurricanes and DeSantis, Colorado is probably safer.",2020-08-31 17:06:32+00:00,30.812489908014264,-123.57269164679491
BigberthaC,Good afternoon Sir Patrick ,2020-08-31 17:06:08+00:00,31.147048013083705,-104.2431262742123
peteindc,Can we agree that the people that died in the recent hurricane actually died from pre-existing conditions?,2020-08-31 17:05:57+00:00,28.233668473036282,-96.7669404266501
r_serenta,It has been over 40 years since Hurricane Fredrick hit Mobile. https://www.google.com/search?q=what+year+did+Fredrick+hit+Mobile&amp;oq=what+year+did+Fredrick+hit+Mobile&amp;aqs=chrome..69i57j33l2.21802j1j4&amp;client=ms-android-cricket-us-revc&amp;sourceid=chrome-mobile&amp;ie=UTF-8#imgrc=KGmt1r33Xapk4M,2020-08-31 16:59:04+00:00,28.668439702041965,-102.91585310183672
lulex,Hurricane Laura knocks out Enbridge’s offshore natural gas pipeline serving U.S. Gulf of Mexico /via @globeandmail,2020-08-31 16:55:02+00:00,30.439357409155722,-74.07610628961092
deborahleblanc,Thank you :) had to put the brakes on them for 3-4 days due to the hurricane....no power,2020-08-31 16:52:14+00:00,31.302329554430106,-93.20823437816225
mclanea,"We have Hurricane Relief trips set up and ready to go. If you’ve got 5 or more people we have 3, 5, 7 days trip options as soon as this Saturday. Also, if you’re an individual/small group and want to come cook for the communities we are serving than let me know.",2020-08-31 16:44:54+00:00,31.196307886407876,-61.835364919656115
Lind4455,"The hurricanes have started. Gosh, Democrats, is this Trump's fault? Get your protesters and BLM out there. If your sucked away, Biden can fix anything. Take Pelosi with you. Wheeler may be beneficial to the flooding. Biden can swallow the water.",2020-08-31 16:43:59+00:00,31.077300840235687,-71.70015433891999
ARaj_Energy,"June US production at 10.4+ mil bpd. A bit below where I thought, and a big part of why prices bounced back part way Got all the way to 11.5 mil bpd pre Hurricane shutins. Beyond this a struggle ahead #OOTT #oil #shale",2020-08-31 16:37:56+00:00,30.07150868361407,-71.16955825944665
ShelleDione,"Fire for us, hurricane and other oddities for others. We just had fires and earthquakes and lighting that causes fires that creates fire tornadoes.",2020-08-31 16:32:50+00:00,31.05491500676534,-80.66679225836239
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandOR",2020-08-31 16:32:30+00:00,31.024590327398528,-66.30508738636559
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandStayHome",2020-08-31 16:32:24+00:00,29.003751005716303,-116.46224946701669
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #portlandantifa",2020-08-31 16:32:15+00:00,30.286080387708125,-100.78875645700066
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandMurder",2020-08-31 16:32:06+00:00,30.823273575492685,-60.770326151154954
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandOregon",2020-08-31 16:32:00+00:00,29.76643344690132,-66.24885978771215
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandMugshots",2020-08-31 16:31:53+00:00,30.0757784658483,-112.32236562742668
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandMayor",2020-08-31 16:31:47+00:00,30.962721091761733,-124.72324691385455
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandRIOT",2020-08-31 16:31:41+00:00,29.356590492768422,-121.40793550900706
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandProtesters",2020-08-31 16:31:35+00:00,30.139668637522355,-105.56567550674859
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandShooter",2020-08-31 16:31:29+00:00,30.67397120720469,-107.99510526347999
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandProtest",2020-08-31 16:31:24+00:00,32.943760400395256,-95.38531968187851
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandShooting",2020-08-31 16:31:19+00:00,32.11197473370268,-91.83516296869954
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandRiots",2020-08-31 16:31:14+00:00,32.345128227500226,-75.26435359339237
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #PortlandProtests",2020-08-31 16:31:08+00:00,31.81143538002007,-82.44549707659078
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come."" #Portland",2020-08-31 16:30:55+00:00,30.722577768581857,-81.72003620779172
PaulSRudd39,"The Lord Jesus Christ said, ""There will be three more hurricane in America before the end come.""",2020-08-31 16:30:22+00:00,29.67664307211807,-63.385960104330614
lesly_javier,Hurricane season #watersigns #pisceswomen #pisceslove #cancerwomen #zodiaclove #arieswoman #teamvirgo #virgofacts #virgowomen#watersigns #astrologysigns #scorpiowoman #virgomemes #leowomen #horoscopeposts… https://www.instagram.com/p/CEj3ZCIjp0T/?igshid=15dd770hzajmn,2020-08-31 16:28:32+00:00,29.174274329277115,-94.48471124789944
__skyechanae,"Anyone in the Baytown / Houston area displaced from Hurricane Laura, and in the need of clothes? I have jeans ranging from sizes 10-12 &amp; 29-31. I also have a few pairs of shoes. Please send me a dm!",2020-08-31 16:25:44+00:00,30.247136261591457,-116.6479659388014
HisRighteousne1,The same plywood is used for a peaceful hurricane.,2020-08-31 16:24:01+00:00,32.46152391736472,-77.87551503468066
PrisonBreakTatt,Click the link below to help our first responders devastated by Hurricane Laura. Every bit helps. #giveuntilithurts . https://gf.me/u/yu2qkk . We are HEROES. WE ARE FIRST RESPONDERS. SUPPORT THOSE RISKING THEIR LIVES DAILY FOR YOU. Email us for your appointment today! . BK Klev – at Prison Break Tattoos,2020-08-31 16:16:11+00:00,27.93954664835644,-80.0229119699752
MojoMoomey, ,2020-08-31 16:08:15+00:00,29.042283284977728,-69.81882508529833
kristindiable,"Today’s the day (in the USA), tonight’s the night (Europe, wish we could still take flight). Hope you’ll tune in and join us via Facebook. My cut of tickets/tips for this airing will be donated to hurricane Laura… https://www.instagram.com/p/CEj0VCzB92J/?igshid=1dz9n6nlox64o",2020-08-31 16:01:46+00:00,29.802646127622413,-99.71814489646938
BRICBreaker,"Coronavirus Trump's fault. Hurricanes trumps fault. Calif wildfires Trump's fault. Economic distress Trump's fault. Warm weather Trump's fault. Blizzard trumps fault. Antifa riots, Trump's fault. Aliens landed, Trump's fault... ",2020-08-31 15:59:04+00:00,29.9428107368309,-110.83615095707556
spookylittlegrl,"Hopefully I will deploy by the end of next week. If you aren’t in an area directly affected by disasters, you never really know the true scope of destruction and devastation. Please support the @RedCross in their efforts for the recovery from Hurricane Laura #arc #HurricaneLaura",2020-08-31 15:55:34+00:00,28.74430882926122,-107.73505650260003
RobertRoyalFNDN,Please join us in our efforts to help our neighboring communities affected by Hurricane Laura! This is the time we must bond together!! Together we can and will make a difference! #louisianastrong #Westbank #Algiers… https://www.instagram.com/p/CEjzmLHlJEG/?igshid=1fends2wzqivl,2020-08-31 15:55:22+00:00,30.003137263497944,-109.05323700353243
Wx_Max,"Look at these SST, great for hurricane making! @DanManWX @danpeckwx @SamWnek @Ginger_Zee @WXmel6",2020-08-31 15:53:17+00:00,31.57295370437723,-63.23629102565463
staceyhopkinsga,Who had four hurricanes on their 2020 Apocalypse Bingo card? ,2020-08-31 15:48:58+00:00,32.00853100992666,-78.0319500620657
lila_holzman,"I took five days off. I needed it, but boy it was hard to take a break while fires and hurricanes ravaged the country . Back to work ",2020-08-31 15:42:49+00:00,32.286150225007084,-78.68043790043279
AllProTowingCA,"Demand and Pump Prices Jump Across the Country: The national gas price average spiked by a nickel on the week to $2.23, but is expected to push cheaper in the week ahead. Pump prices jumped as a result of Hurricane Laura and an increase in… http://dlvr.it/RfhxJf @aaanews",2020-08-31 15:41:33+00:00,28.60155562533942,-90.88714709535411
DavidRo00556237,First Hurricane now Labor Day weekend coming up lol ima need another week off boss ,2020-08-31 15:37:12+00:00,28.73115372012628,-108.51980839204461
mickeysmithjrs,Hurricane Laura is gone as well as the news media but the story is far from over (part 1 of the rebuild) #KeepOnGoing #LetUsBeTheSoundToChangeTheWorld @GRAMMYAdvocacy @RecordingAcad @FirstLadyOfLA @LouisianaGov @aliciakeys @TheEllenShow @HarryConnickJR,2020-08-31 15:32:30+00:00,28.806198333521653,-115.1548357853193
ItsDreemisland,"Some of them can’t cook, and been eating can soup and tuna like they in a hurricane, That’s why they excited",2020-08-31 15:30:25+00:00,32.25647640946498,-105.70517063114256
87_abbygail,Dude I loveeeee my city but hurricane season is not my favorite.,2020-08-31 15:27:53+00:00,29.386000735574967,-119.03675740216086
Alpine_Joy," Hey! Stu! • Reminds me of Gen. Jack D. Ripper in Dr. Strangelove: “Total Commitment!” • Man doesn’t want to be your producer, searches for easiest way to escape, heads for the closest hurricane. • Like I said, Total Commitment!",2020-08-31 15:27:34+00:00,29.647927914088523,-114.31584060917588
Andrew_Ivins,"VIP: Miami only has a few spots left, but the Hurricanes are still after a number of recruits. We have an updated list of the names to know moving forward. https://247sports.com/college/miami/LongFormArticle/Miamis-10-most-wanted-recruits-right-now-150866245/",2020-08-31 15:26:47+00:00,28.28085562136101,-85.31247118539109
25NewsWEEK,So many of you have donated to our hurricane relief drive so far. We'll be here till 10 p.m. collecting your food and supplies to help the victims of #HurricaneLaura2020.,2020-08-31 15:24:02+00:00,32.34374501050621,-99.51606571033862
Fyahstartah,Me:- man September 12th caah come soon enough! My birthday party is gonna be super wicked!! *-September 12th 1988 arrives-* Hurricane Gilbert:- zuup braaah!? ,2020-08-31 15:23:46+00:00,31.347671484528938,-114.45747506025052
puroclean_nefl,Hurricane Prepare Resource ,2020-08-31 15:19:50+00:00,30.258182327666532,-103.24770811115118
slatedetail,"Thank You to everyone who contributed to the Armsteads. We were able to raise over $1200 as well as provide clothing for the kids over the weekend. As anyone from New Orleans can attest, Hurricanes can bring out the… https://www.instagram.com/p/CEjvhinBtpE/?igshid=4f19nzu6k6ht",2020-08-31 15:19:46+00:00,29.79409450251832,-63.21745015074461
NationalGym,"It's happening this coming weekend in Debray, Florida hosted by NGA Promoter Tracy Simonds. NGA PRO/AM Hurricane Classic September 5, 2020 - Debray, FL TIERS 1, 3, and 4 Tracy Simonds, NGA Promoter… https://www.instagram.com/p/CEjvf4ODUET/?igshid=132xs0sxlay4d",2020-08-31 15:19:36+00:00,30.901762669920416,-92.8123917144094
dkenn55,I'm raising money for Winnfield Hurricane Laura Relief Fund. Click to Donate ,2020-08-31 15:19:07+00:00,30.67347159912177,-97.07696247777291
HOIABC_News,So many of you have donated to our hurricane relief drive so far. We'll be here till 10 p.m. collecting your food and supplies to help the victims of #HurricaneLaura2020. @Heart of Illinois ABC https://www.instagram.com/p/CEjvYHBFcCL/?igshid=1gtl9l9m1gjvi,2020-08-31 15:18:30+00:00,30.052438866136203,-123.36989086994325
tmold16,"A local treasure, USCG Hollyhock, is on its way to help with hurricane relief in the Gulf of Mexico. Do us proud and stay safe! #PortHuron #HurricaneLaura",2020-08-31 15:16:32+00:00,32.35159757758699,-81.89967223160147
YouGottaLoveJG_, hold on ivory what?? the 9k payments are money coming from companies like FEMA who give money out to hurricane/tornado victims to help “restart” life cause they lost everything,2020-08-31 15:16:20+00:00,28.79486383328033,-73.85297657370678
simonedkey,"locals!! if yall have any clothes, household items, coloring books, sanitary items, ect. please consider donating! thousands of people in lousiana are left without nothing due to hurricane laura destroying their homes. i’ve left contact info down below ",2020-08-31 15:11:34+00:00,31.531110299389603,-90.69829003672544
BreakingChesky,This morning hundreds of thousands of Gulf Coast residents are still without power or water after Hurricane Laura tore across the area. Damage from the Category 4 storm is now estimated at up to $20 billion. Our story for the @TODAYshow:,2020-08-31 15:06:09+00:00,31.81693299422374,-112.68229329951595
Richard16945365,Yessir,2020-08-31 15:03:23+00:00,31.68681750296894,-111.59229477302522
PrisonBreakTatt,See the link in my profile to help our first responders devastated by Hurricane Laura. Every bit helps. . Here we go. We are HEROES. WE ARE FIRST RESPONDERS . SUPPORT THOSE RISKING THEIR LIVES DAILY FOR YOU.… https://www.instagram.com/p/CEjtiU1lzDh/?igshid=gw7qqep2ov3t,2020-08-31 15:02:24+00:00,31.929671929147823,-90.14488600729024
Shawdaaaa,"I really was trying to not believe that y’all acting a plum fool and abusing the blessings of free food and hotels but I seen first hand last night, knowing we all struggling as a result of Hurricane Laura but y’all continue to do the most. A lot of y’all have no class.",2020-08-31 14:59:11+00:00,31.960954194628865,-95.064822290652
cristinagaxiola,"This was my hurricane preparedness plan!... Enchis Switch (Animal Crossing) Cozy blanket Starbucks #ACNH #Switch #Starbucks #EnchiladaChimichanga #HurricaneLaura @Houston, Texas https://www.instagram.com/p/CEjsvcRB78v/?igshid=x5c5yzv4z0xc",2020-08-31 14:55:27+00:00,30.691663585073258,-78.77996409234657
andrew_a_smith,"Trying to keep up with the riots, protesters, hurricanes, the pandemic, the election, and drink plenty of water. ",2020-08-31 14:54:32+00:00,29.192915284040076,-112.55000418203092
berwindkid,Why are so many communities that suffered horrendous losses during past hurricanes under trump have seen very little federal support. Gop the ME PARTY,2020-08-31 14:48:35+00:00,28.863608537546494,-72.38941503005601
hannahhartis19,i guess this was a really bad time for my ac to go out in my car...the literal day before the hurricane we love good luck.,2020-08-31 14:45:28+00:00,31.25164128966063,-85.07160499155675
jameshorvath1,The Scalise State?The federal government responded to an estimated $160 billion in economic damage from Hurricane Katrina with roughly $114.5 billion in recovery efforts.And after the $70.2 billion in damage from Hurricane Sandy the federal government spent $56 billion for relief,2020-08-31 14:37:21+00:00,32.667611408157,-75.90344122700472
ScarlettHutchi1,"Covid + hurricane Laura = bigger need for beach time with these people! Not pictured: the very late MartiMarti @Beach At Gulf Shores, Alabama https://www.instagram.com/p/CEjp_GjBt7k/?igshid=1tv7a6akfrws6",2020-08-31 14:31:23+00:00,31.51143185298764,-117.45501905934206
WilliamMR_Wx,The peak of hurricane season is upon us! 4 systems to monitor right now and two of them have high chances of developing into depressions or storms! ,2020-08-31 14:28:39+00:00,32.625800428316744,-94.76930859813346
MetCyndee,Can you tell we are only 11 days away from the peak of the hurricane season? ,2020-08-31 14:27:42+00:00,29.524757760875712,-88.80419519779186
official_jsmith,"@Wayfair 8 days now since I placed my purchase. My card has been charged and I can’t even view FedEx tracking. When I called you, I was informed it was due to the hurricane. Package is coming from northeast MS?! Doesn’t add up!! #Theft ",2020-08-31 14:13:00+00:00,31.468963893951962,-117.46955849763538
bigSUBWAYY,That hurricane must’ve scrambled bro up a bit lol,2020-08-31 14:10:54+00:00,31.207241566151126,-63.83070239098212
theunsavedhero,"I swear I’m not stoned, I just had a hurricane force wind suddenly afflicted on my eyeballs.",2020-08-31 14:08:52+00:00,30.647667216234183,-90.89269784939026
SimHield,Insurance rep: “was your car damaged during hurricane Dorian” Me: ,2020-08-31 14:08:30+00:00,29.847407974877992,-111.87676544102214
kat_dunc,"Nurses rescue babies from NICU in Hurricane Laura-battered Lake Charles, Louisiana - ABC News - https://abcn.ws/3hF87yL via @ABC",2020-08-31 14:06:42+00:00,28.586145187182836,-75.04658023955376
JadeneGauthier,"19K !!!! wow that’s awesome, congratulations ",2020-08-31 14:06:00+00:00,29.653877810976084,-86.59284396243605
kmzrealestate,"Trump is going to manipulate the data in the same way he manipulated the PR hurricane deaths. Unless the death occurred from the wind and rain, it isn’t a death resulting from the existence of the hurricane.",2020-08-31 14:02:45+00:00,27.981201439290793,-82.80791201667054
MojoMoomey, ,2020-08-31 13:57:51+00:00,31.15748887132574,-62.62380747425411
RedCrossAZ,Arizona Red Cross volunteers help people impacted by Hurricane Laura https://www.12news.com/mobile/article/news/arizona-red-cross-volunteers-help-people-in-the-gulf-coast-in-the-wake-of-hurricane-laura-amid-pandemic/75-9e4cdf98-6788-436f-8abd-299cf91c51bf via @12News,2020-08-31 13:56:31+00:00,30.500872033154323,-102.22014995587324
BlkCarmenSDiego,Was that hurricane Laura that blew through this morning? Cuz that def woke me up out my deep sleep. So much lightning and rain.,2020-08-31 13:52:03+00:00,29.24820317512792,-106.30335466306434
PelicanLogisti1,"The COVID-19 pandemic has forced food companies, along with trucking and relief groups, to pivot to how they normally respond to natural disasters like Hurricane Laura. Tyson Foods (NYSE:TNS) is providing more than… https://www.instagram.com/p/CEjle3EJ4aX/?igshid=1eetxyyst5vls",2020-08-31 13:52:03+00:00,28.534055097548546,-105.73777104023507
PHCPlainvillema,"66 years ago today a hurricane so powerful and dangerous that it’s name would be retired, hit New England. Hurricane Carol started as a Tropical Storm in the Bahamas, but quickly gained speed and power as it set a… https://www.instagram.com/p/CEjk-bDBiBL/?igshid=c6y3o06gkdf5",2020-08-31 13:47:37+00:00,28.964626910253383,-67.12042593337048
DavidBagleyWX,It’s been a while since we’ve seen a major Hurricane in these parts..let’s hope it stays that way! #NewEngland #weather,2020-08-31 13:46:29+00:00,31.02193460414051,-118.11678252870313
rmatthartley,"If Jags need players, I played Wide Receiver in JV 10th grade, almost dressed out for Varsity but foiled by hurricane, then quit for good because spring football game interfered with my premiere tickets for Star Wars Episode I: The Phantom Menace. Still a free agent to this day!",2020-08-31 13:42:54+00:00,29.83551491158534,-67.61879260053897
BigberthaC,"Good morning Cate, and fellow rockers ",2020-08-31 13:41:31+00:00,29.6165437804981,-118.03087325522387
PhyllisNetzer,Thanks to all the hard-working Americans who pay taxes diligently year after year after year there is money in the FEMA pot to help these hurricane victims. You seem to try to make it sound like this money comes out of your pocket. It's America's pocket,2020-08-31 13:39:19+00:00,31.211281550778924,-82.26810339900007
valthebeast,"Good luck to the #LABAR applicants who still have to take the exam today! You shouldn’t have to take the exam today (record breaking pandemic and hurricane ahem), but I am rooting for your success and for universal diploma privilege. ",2020-08-31 13:33:45+00:00,30.65248611795967,-76.35167879999648
ericfisher,"Carol is thought of as one of the most purely tropical hurricanes to ever hit here. It still had an eye as shown in this photo from Groton, CT https://twitter.com/NWSBoston/status/1300418063104262145",2020-08-31 13:33:26+00:00,29.249339538188153,-99.55836479326082
Glenn__Kenny,"Lol, these are pretty much the exact people who get REALLY ANTSY when Herbie’s “Eye of the Hurricane” comes on the Union Market sound system",2020-08-31 13:31:40+00:00,29.50483623015484,-76.7461553353511
JJaggers_WREG3,NASA Mission Control braces for Hurricane Laura as astronauts watch from space ,2020-08-31 13:31:38+00:00,31.361771156851088,-101.92658570544722
hahabirdpumpkin,"Yeah, I heard that. The mayor is wanting him to ""reconsider his visit."" So dumb. Maybe let him come and hear him out. He doesn't stand behind this violence. They'll spin his visit though, just like they do when he tries to help at hurricanes. He can't win. ",2020-08-31 13:22:33+00:00,29.917939033270333,-67.00097938471083
CBPGulfCoast,"In case you missed it, @CBPAMO assisted @weatherchannel correspondent David @Malkoff with gathering this footage of the destruction in Southwest Louisiana caused by Hurricane #Laura. The story aired Aug. 28.",2020-08-31 13:19:33+00:00,29.570876400288096,-111.21504263787831
PhyddleDD,"We haven't. Gave the land to our son. After then Governor #RickPerry declared Hurricane Ike a non-hurricane, but a *flood*, we lost everything. No insurance for coastal floods. Over $500K lost b/c of this Republican.",2020-08-31 13:17:38+00:00,30.10504518073259,-69.69111690687261
