,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
1609,HopeSprings10,Going to give solace to the beautiful American people who lost everything in Hurricane Laura? Oh wait wrong state! WRONG PRESIDENT,2020-08-29 01:15:25+00:00,4,11,,,
1610,MojoMoomey, ,2020-08-29 01:14:35+00:00,0,1,,,
1611,AndrewDooleyGCS,A very and dry week ends with tonight and continuing into tomorrow with hurricane Laura moving closer. Reprieve begins Sunday with cool nights and low humidity. The #Turfgrass #team keeps trucking along in all environmental conditions @Bcc1899Golf! #golfcourselife – at Berkshire Country Club,2020-08-29 01:13:44+00:00,0,9,@Bcc1899Golf,#Turfgrass #team #golfcourselife,
1612,hempstead_susan,.@danflynn I am happy you and your wife and dog were safe from that bad hurricane Laura. I know you and your medical team where you work are Doing great. Stay safe out there. #LiveRescue #Liverescuenation,2020-08-29 01:11:22+00:00,0,8,@DanFlynn,#LiveRescue #Liverescuenation,
1613,84bearcat,After the hurricane this week can soup and hot jack and coke,2020-08-29 01:07:54+00:00,0,0,,,
1614,pizzabeercomics,"Oh yeah that happens to everyone. Risk/reward. Also on an unrelated note: a buttferly in Japan flaps it's wings and makes god send two hurricanes to places already devastated by hurricanes before. So like....it's all connected, man.",2020-08-29 01:03:17+00:00,0,0,,,
1615,missdee716,No sunset tonight.....Just clouds from the remnants of Hurricane Laura – at Ohio River,2020-08-29 00:57:53+00:00,6,64,,,
1616,samaier,"Astros had series Monday-Thursday scheduled with Angels. Due to uncertainty of Hurricane Laura track, played doubleheader Tuesday then left Wednesday-Thursday open. As such, team may feel it hasn’t had opportunity to make #BLM statement like others. And on Jackie Robinson Day. ",2020-08-29 00:55:44+00:00,0,3,,#BLM,
1617,gerardogarza94,We’ve had a lot of customers today switch to @att from @TMobile &amp; @Verizon because their service don’t work in the hurricane recovery zone in Luisiana! ,2020-08-29 00:55:26+00:00,0,2,@ATT @TMobile @Verizon,,
1618,robertkirkbri13,How about hurricane Alley,2020-08-29 00:51:50+00:00,0,0,,,
1619,KurtisWolford,"Add in fires, hurricanes,etc it’s been a brutal 2020",2020-08-29 00:45:23+00:00,0,2,,,
1620,JoannaBrown0404,Great that you are off holding rallies while the people of coastal TX and LA are trying to recover from the major hurricane that you barely mentioned this week.,2020-08-29 00:42:57+00:00,0,0,,,
1621,teachkiwi,"Evening sky and wispy remnants of Hurricane Laura. Friday night walk of respite and reflection. #day241of365 #wilsonmomentsof2020 @Greenbrier, Arkansas https://www.instagram.com/p/CEdBjqGgqe1/?igshid=lt90gfxaog2x",2020-08-29 00:42:41+00:00,0,0,,#day241of365 #wilsonmomentsof2020,
1622,CoachTSamuel,My thoughts are with my Birth place and my family who are adjusting from the Damage of Hurricane Laura ,2020-08-29 00:40:11+00:00,1,44,,,
1623,janellxo_,I thought it was two hurricanes coming,2020-08-29 00:36:06+00:00,0,0,,,
1624,TheMadMaddux,One of the best days I had was when I gave @TRAEABN a ride with @Lyft now he in my city of Lake Charles helping out after the Hurricane.,2020-08-29 00:35:28+00:00,3,16,@TRAEABN @lyft,,
1625,RebeccaBowling,Lived thru a hurricane and a Tornado all in one day. Where is 2021 when you need her? ,2020-08-29 00:33:56+00:00,0,6,,,
1626,TimothyGathings,Hurricane Laura Dismantles Louisiana Confederate Statue After Local Officials Voted to Keep It Secure - https://www.blackenterprise.com/hurricane-laura-dismantles-louisiana-confederate-statue-after-local-officials-voted-to-keep-it-secure/ God is on the side of equality !!!,2020-08-29 00:31:06+00:00,0,0,,,
1627,DarianTrotter," How the family pets of thousands of Hurricane Laura evacuees are being cared for during their stay in San Antonio, Tonight at 9 &amp; 10 @KABBFOX29 @News4SA",2020-08-29 00:30:42+00:00,0,0,@KABBFOX29 @News4SA,,
1628,jungle_os,Several have DM’d to ask about ways to help/donate- Here’s the LA Dept. of Agriculture & Fisheries’ (LDAF) Hurricane Laura Animal Rescue Relief Fund. All donations will assist the Animal rescue &amp; relief efforts already underway-,2020-08-29 00:30:28+00:00,16,36,,,
1629,htxjazz_,bitch i know the hurricane didn’t make a 180 ,2020-08-29 00:30:18+00:00,2,4,,,
1630,oigetit_com,#Breaking - President Donald Trump will travel on Saturday to Louisiana and Texas to visit with those impacted by Hurricane Laura. Read more: http://Oigetit.com #DonaldTrump #Hurricane #HurricaneLaura,2020-08-29 00:28:27+00:00,0,0,,#Breaking #DonaldTrump #Hurricane #HurricaneLaura,
1631,JeanneAdams,"We’re IN a depression, with a pandemic and climate change. We’ve got two more hurricanes bearing down in the Atlantic. So yeah #TrumpFailed",2020-08-29 00:26:29+00:00,0,0,,#TrumpFailed,
1632,ASeoConrad,"Yep I hear thunder! Hurricane Laura said, Nope, No social distancing ",2020-08-29 00:26:23+00:00,0,1,,,
1633,samaier,"Astros had series Monday-Thursday scheduled with Angels. Due to uncertainty of Hurricane Laura track, played doubleheader Tuesday then left Wednesday-Thursday open. As such, team may feel it hasn’t had opportunity to make #BLM statement like others. Maybe Kemp had role, too. ",2020-08-29 00:24:14+00:00,0,0,,#BLM,
1634,SunnyBreezeJH,"After the March 2nd 2012 tornado outbreak, Catholic Charities was on the ground helping our neighbors. Please consider donating to Hurricane Laura relief in Louisiana if you are able. &gt;&gt; ",2020-08-29 00:22:28+00:00,1,2,,,
1635,RodT3,"There is a pandemic, California is on fire. Hurricane and weather. And money is tight. You got enough civil unrest that they just join up with that. There is enough larping to go around. Not to mention everything is tracked. I'm sure the second any oneis serious they get yanked.",2020-08-29 00:20:19+00:00,0,0,,,
1636,SandridgeAngela,Hurricane Laura Relief Fund on @globalgiving,2020-08-29 00:20:14+00:00,1,1,@GlobalGiving,,
1637,bhattkalpesh,A nice sunny evening walk and sudden change of weather. The effect of hurricane Lucas @Halle Park Lake https://www.instagram.com/p/CEc-5K-nH6e3bNfA-g4IusEev-K9tZ9JE6rrLk0/?igshid=q62eke94z06f,2020-08-29 00:19:24+00:00,0,0,,,
1638,SullySoNice,I had to pull over on 71 because the rain and flooding was too much.. I can’t imagine what the south dealt with then if this storm is only remnant of the hurricane,2020-08-29 00:18:39+00:00,0,0,,,
1639,BtweenChristene,"Just sitting in my car at a park, eating fast food, and showing my hubby some video from hurricane Laura. Then having this little nugget pass over my head. #itsthelittlethings",2020-08-29 00:12:34+00:00,0,0,,#itsthelittlethings,
1640,MeganDoesNOLA,"Friend sent me this, I donated to them. Very cool way to help! Hurricane Laura - Operation BBQ Relief ",2020-08-29 00:11:42+00:00,3,2,,,
1641,ABO_Brewer,That’s my hurricane plan for tomorrow.,2020-08-29 00:10:12+00:00,0,1,,,
1642,MilliON95,Dam man a deadly ass pandemic going on & a fucking hurricane!! This has to be the worst year of ALL TIMES ,2020-08-29 00:08:07+00:00,0,0,,,
1643,ChrisChaplin9,"Just a little tip from hurricane country, when you hear of a storm approaching always tip-off your gas tank before it gets here. I stopped off my truck last weekend. Now this store behind me is one of the few places… https://www.instagram.com/p/CEc9jeohOgz/?igshid=1kcoqvnkuj5xf",2020-08-29 00:07:44+00:00,0,0,,,
1644,AzK302,"This is twisted. 4 states with hurricane disaster, homes leveled, lives at stake did not watch. Thousands w/o power.",2020-08-29 00:07:22+00:00,0,1,,,
1645,MomMusic,"Why does everything seem to be so volatile at this time? No one hsppy...no side right...animosity abounds. Besides a political season...always tricky...we have pandemic, hurricanes, tornadoes...all storms of life....",2020-08-29 00:05:50+00:00,0,3,,,
1646,xoxokat1,Yall was doin all that talking about not getting the hurricane and now look ,2020-08-29 00:04:18+00:00,0,2,,,
1647,SpencerHphoto,I live in Raleigh we've got the hurricanes here and not far from the Charlotte teams too. Mainly photographer but shoot video too ,2020-08-29 00:03:21+00:00,0,0,,,
1648,lmcbride0001,Well we made the best out of a bad hurricane ,2020-08-29 00:00:22+00:00,0,1,,,
1649,alandesr,did hurricane Laura hit New Orleans?,2020-08-28 23:58:14+00:00,0,0,,,
1650,burnsweightloss,"With Hurricane Laura arising .. Saturday morning would be a great time for an ""Extra 2.0 Cardio Blast"" aka easy peasy The fun starts at 9 and ends when we get tired or hungry which ever comes first @Neil… https://www.instagram.com/p/CEc77pRpBju/?igshid=1164bv7scf60u",2020-08-28 23:53:32+00:00,0,0,,,
1651,hurricanetrack,We call it hurricane brain.,2020-08-28 23:46:02+00:00,0,4,,,
1652,CathKingston,"Literally passed out as @dannydietrich got the last night (determined to stay up but had been up til 4a watching hurricane coverage the night before!) Well-rested, all excited to pull up @ASCoC at @WilliamsGrove - and it’s rained out! (Still have @USACNation on @FloRacing!)",2020-08-28 23:46:02+00:00,0,4,@dannydietrich @ASCoC @WilliamsGrove @USACNation @FloRacing,,
1653,ReneePwash,Since Sunday we had: •shooting of Jacob Blake •Hurricane Laura •Kobe’s 42nd birthday •8-24 • 4 years since Kaep 1st took a knee •Sports Boycott •57 years since Dr. King’s “I have a Dream” •March on Washington •Jackie Robinson Day What a week ..Did I miss anything? ,2020-08-28 23:44:04+00:00,40,186,,,
1654,dwmson1,You are AMAZING BISD!!! Thank you for modeling that “Can-Do” Attitude & Succeeding in spite of it all!!! world-wide pandemic Multiple Hurricanes .....You truly exemplify the “Coffee-Bean” spirit/mentality!!! Sending you nothing but the best from up North! #BISDPride,2020-08-28 23:41:26+00:00,0,2,,#BISDPride,
1655,Mbnorris33,I knew 2020 was fucked when they named the hurricane after my crackhead momma ,2020-08-28 23:40:58+00:00,0,6,,,
1656,Its_Ireeny,Explain to me why tf I just landed in Houston and they Talkin about a hurricane watch the airport closed down smh I shoulda stayed my ass in Belize,2020-08-28 23:40:13+00:00,0,3,,,
1657,TyGrayEL,Hurricane Laura Knocks Down Confederate Statue 2 Weeks After Jury Voted to Keep It ,2020-08-28 23:39:25+00:00,0,0,,,
1658,BriansimsSims,The numbers aren’t in yet but I’m pretty sure a cat 4 hurricane did less damage than the terrorist groups Antifa and BLM ,2020-08-28 23:37:22+00:00,0,0,,,
1659,emerlaay,Why am i not seeing any social media coverage about laura???? There’s always a story on snapchat about hurricanes and I’ve seen nothing on twitter......................,2020-08-28 23:36:39+00:00,0,20,,,
1660,monkiees0_0,"a failing school system, a international pandemic, storms, fires, hurricanes and tornadoes, global warming, murder wasps, alien sightings, pedophile politicians.",2020-08-28 23:31:08+00:00,0,0,,,
1661,jvelderman,2 months ago: “We’ll pay you to buy a barrel of oil because there is a surplus from COVID-19.” Today: “Gas prices are going up because of Hurricane Laura and a nationwide shortage of oil.” #WeAreSheep #FakeNews,2020-08-28 23:27:38+00:00,0,0,,#WeAreSheep #FakeNews,
1662,JazzBandito,Somebody go put that confederate statue in the lake before they try to re-erect bc I swear to God I will manifest 3 more hurricanes to take the south out completely...fuck around and test me &amp; my God’s gangsta if you like ,2020-08-28 23:27:05+00:00,0,3,,,
1663,ContinentalDude,The next named storm will be hurricane Nana! I feel like we should all put on sweaters and watch the Price is Right! amiRite?,2020-08-28 23:26:27+00:00,0,1,,,
1664,ahseym___,I had that hurricane bowl from beni’s .. let’s just say I’m fucked up ,2020-08-28 23:25:31+00:00,0,0,,,
1665,Sean__01,Already tired of 2020 hurricane season. ,2020-08-28 23:23:00+00:00,0,0,,,
1666,BillMemphis,Hurricane Laura giving us some of her rain. ,2020-08-28 23:21:15+00:00,0,2,,,
1667,LauraSponaugle,Our hearts go out to all those in the path of this massive storm. Houston just escaped this insane destruction. This is a must read to prepare for what may come! Visualizing Hurricane Laura's destruction in Louisiana https://spacecityweather.com/visualizing-hurricane-lauras-destruction-in-louisiana/ via @SpaceCityWX,2020-08-28 23:20:51+00:00,0,0,@SpaceCityWX,,
1668,all512tv,"http://subscribe.all512.com Lee esta historia en español. Some Hurricane Laura evacuees who came to the Austin area can return home, Central Texas officials said just after 4 p.m. http://dlvr.it/RfYVX6 #atx #austin #all512",2020-08-28 23:20:32+00:00,0,0,,#atx #austin #all512,
1669,_virginiaplain,"Although, Hurricane Nadine (Hurley) seems more appropriate. She's awful and annoying. Ha.",2020-08-28 23:17:19+00:00,0,1,,,
1670,moniquemak,Weather reporters don’t get paid enough for standing in a category4 hurricane. But thank you for the amazing footage to remind me to stay the fuck out of hurricane season zones.,2020-08-28 23:16:11+00:00,0,1,,,
1671,Geo56854102,Agree We ship.hits the fan. Hurricane Tornadoes Flooding. They are safe but not us. Population control at work... ,2020-08-28 23:15:32+00:00,0,1,,,
1672,Ungapungiuk,"Day 38... everyone's alive after the hurricane, but the internet's still down. Did my pages at work and transferred them to my home puter with a micro sd cable. No distractions means I can finish my script this weekend on my ""days off "" @Massawyrm",2020-08-28 23:14:16+00:00,0,1,@Massawyrm,,
1673,paytonljordan,"Mostly everything that has come out of Hurricane Laura has sucked, but I’m SO thankful that my house is fine and that I actually get to watch @BillandTed3 with @KendallShaw1 in person when just a week ago we planned to watch it over FaceTime. Definitely a silver lining. – at Austin (ATX)",2020-08-28 23:13:41+00:00,1,2,@BillandTed3 @KendallShaw1,,
1674,WhoIsTamayo,God i didnt want to go home so i went hurricanes to get wings and now im drinking by myself,2020-08-28 23:13:40+00:00,0,1,,,
1675,BaillieGirl22,"Massive hurricanes in the gulf, tornadoes in the south, no power in the Iowa, wildfires in California, 180K dead of Covid-19, police killing unarmed black men in the streets and armed white men shooting protesters. Trump2020 bitches! Rapture here we come!"" #TrumpFailed",2020-08-28 23:11:30+00:00,0,1,,#TrumpFailed,
1676,Iamfluid,What if they have no windows or doors to lock...or even a roof?? They did also experience the hurricane as well...,2020-08-28 23:09:41+00:00,0,2,,,
1677,Skylarkkkkkk,karmas a bitch and her name is Hurricane Laura ,2020-08-28 23:09:20+00:00,0,6,,,
1678,weeeegrind,"Just curious, anyone think that we all will end up with COVID whether symptomatic or asymptomatic? I kinda feel like we all are just wearing tarps in a middle of a hurricane and it’s a pretty long one.",2020-08-28 23:08:13+00:00,0,1,,,
1679,_SineQuaNon,@pulte @TeamPulte Currently evacuated due to Hurricane Laura. Can not return home bad damage in our area and no power for weeks. Hundreds of us are waiting in line at Red Cross needing food and shelter. ,2020-08-28 23:05:16+00:00,0,0,@pulte @TeamPulte,,
1680,_SineQuaNon,"@pulte @TeamPulte Currently, evacuated due to Hurricane Laura. Can not return home. No power for weeks. Hundreds of us are waiting in line at Red Cross needing food and shelter. – at TEEX - Mesquite Campus",2020-08-28 23:00:53+00:00,0,0,@pulte @TeamPulte,,
1681,whodat_jedi,"I’m hungry but I don’t want to get out of bed. After working a hellish night, last night, and working through a hurricane, I just want to be lazy for a while...but I’m also hungry. Ha.",2020-08-28 23:00:35+00:00,0,0,,,
1682,revbethanncook,"Special giving opportunity Sunday for hurricane relief via UMCOR LoganFirst #umc Text, online or by check. Pray for all those hurting!",2020-08-28 22:57:59+00:00,0,1,,#umc,
1683,yassaminansari,"Extreme heat kills more Americans that other natural disasters such as floods, tornadoes and hurricanes. We need more cooling centers, more shade, more trees, &amp; more policies to help Phoenicians survive this. Significantly more. ",2020-08-28 22:57:59+00:00,0,11,,,
1684,Broberts5450827,"USA TODAY: Half a million ordered to leave as Hurricane Laura forecast to hit Gulf Coast Where's the outrage, being ordered to leave your home is way worse than having to wear a mask. I think you all should stay that'll show them.",2020-08-28 22:57:39+00:00,0,1,,,
1685,Broberts5450827,"Hurricane Laura Tears Down Confederate Statue That Officials Voted Not To Remove Gee, maybe God's talking to you folks. Let's see how our favorite trumpevangilists try to spin it. How about it, Pat, Franklin, Jim, Jerry...",2020-08-28 22:57:21+00:00,0,0,,,
1686,_SineQuaNon,"@pulte @TeamPulte Currently, evacuated due to Hurricane Laura. Can not return home. No power for weeks. Hundreds of us are waiting in line at Red Cross needing food and shelter.",2020-08-28 22:56:57+00:00,0,0,@pulte @TeamPulte,,
1687,Nucgirl75,I came across the picture from the Parish that was taken just after Katrina. It brought tears to me eyes. I remember these days so vividly. To all my friends who are struggling with loss right now post Hurricane Laura..#KeepTheFaith ,2020-08-28 22:55:28+00:00,3,53,,#KeepTheFaith,
1688,_SineQuaNon,"@pulte @TeamPulte Currently, evacuated due to Hurricane Laura. Can not return home due to the damage in our area and no power for weeks. Hundreds of us are waiting in line at Red Cross needing food and shelter. ",2020-08-28 22:55:13+00:00,0,0,@pulte @TeamPulte,,
1689,robmaddrey,Last weekend's get-away to Hurricane Shoals Park for some water rock sliding fun. The girls had a blast. @Hurricane Shoals Park https://www.instagram.com/p/CEc0-I-Ji-hs3XygvFCUqsLlPMZRcCuvzmd9fY0/?igshid=1oifx5v2d9dcy,2020-08-28 22:52:43+00:00,0,0,,,
1690,Charlie52516720,"You should be landing in Louisiana to check on the devastation caused by the hurricane but that can wait until tomorrow, right. You have to have your rally. Your priorities are so screwed up. I’m sure that your visit tomorrow will be short so that you can go golfing",2020-08-28 22:48:37+00:00,0,0,,,
1691,Stormseal3,"#louisiana bound for #hurricane #laura #stormseal #community #homeowners #storm #damage #protection #insurance #claim #management #construction #reconstruction @Boca Raton, Florida https://www.instagram.com/p/CEc0egtgIFq/?igshid=knt5e23i08xh",2020-08-28 22:48:23+00:00,0,0,,#louisiana #hurricane #laura #stormseal #community #homeowners #storm #damage #protection #insurance #claim #management #construction #reconstruction,
1692,defarias44,Hurricane Laura topples confederate statue. ,2020-08-28 22:48:03+00:00,0,1,,,
1693,HopeGuthrie14,It was a very comforting feeling when he did the same thing in Panama City and Tyndall AFB after Hurricane Michael. God be with you all that especially need him.,2020-08-28 22:46:14+00:00,0,0,,,
1694,OKBradCarl,"Although once considered too extreme a policy, FEMA is now looking into large-scale relocation of homes under threat from rising seas, hurricanes, and persistent flooding concerns related to climate change. #ClimateChange #climate #HurricaneLaura2020",2020-08-28 22:45:44+00:00,2,2,,#ClimateChange #climate #HurricaneLaura2020,
1695,DrBobBullard,Forbes: Why Deaths From Hurricanes And Other Natural Disasters Are Lower Than Ever. ,2020-08-28 22:39:59+00:00,0,0,,,
1696,Shantstan,Sometimes you feel like a candle in a hurricane. #2020mood #ShineOn #FridayVibe ,2020-08-28 22:39:36+00:00,0,0,,#2020mood #ShineOn #FridayVibe,
1697,Mr_Ficken,"Thank you for doing this @chipgaines. I teach in Cedar Rapids, IA in a school that was hurt by the derecho (land hurricane) that wrecked our town. Many of us were planning to go back and just learned our building will be out of commission until January. ",2020-08-28 22:39:30+00:00,0,0,@chipgaines,,
1698,Charlie52516720,Trump should be checking on the damage caused by the hurricane instead of going to a rally. Shows where his priorities are. Joe Biden is not the President (yet) so he can anywhere that he wants. Moron,2020-08-28 22:39:17+00:00,0,4,,,
1699,Bruce03806204,"Hurricane Laura by the numbers: Winds to 137 mph, a 15-foot surge and yet another Category 4+ on U.S. soil By Ian Livingston and Andrew Freedman ",2020-08-28 22:37:26+00:00,0,0,,,
1700,delta_rat,"Stories from people who did not evacuate. Something to consider, and not just from hurricanes. ",2020-08-28 22:36:17+00:00,0,0,,,
1701,DillyDiIIy0,"It really does seem like - Houston gets hit by a hurricane and Houston athletes donate out the ass, media gives a ton of attention. Lake Charles gets hit by one of the most destructive ever and it’s crickets",2020-08-28 22:35:43+00:00,0,0,,,
1702,DrBobBullard,NPR: Hurricane Laura And The Wildfires: This Is Climate Change. https://www.npr.org/2020/08/28/905622947/everything-is-unprecedented-welcome-to-your-hotter-earth?ft=nprml&amp;f=1007,2020-08-28 22:34:20+00:00,1,2,,,
1703,landopeezy,"On the road again....Leaving Ohio on the way to Indianapolis just trying to get ahead of what's left of Hurricane Laura. #tourlife #roadwarrior #clouds #road #street #sky @Ohio , U.S.A https://www.instagram.com/p/CEcy2xaHN92/?igshid=1gbezayl3audz",2020-08-28 22:34:12+00:00,0,0,,#tourlife #roadwarrior #clouds #road #street #sky,
1704,DrBobBullard,Yahoo Finance: Hurricane Laura causes billions in damage on Gulf Coast. ,2020-08-28 22:31:49+00:00,1,1,,,
1705,KuzyBeCackling,Even a hurricane cannot stop this movement #DCProtests #DefundMPD #MarchOnWashington2020 #BlackLivesMatterDC,2020-08-28 22:30:14+00:00,10,49,,#DCProtests #DefundMPD #MarchOnWashington2020 #BlackLivesMatterDC,
1706,CarverJohnny,"I’ll never forget a professor who refused to cancel law school classes to flee Hurricane Irma. He held class &amp; took attendance when no one else did, then took a late night flight out for safety while we were stranded for one more night. Had he not done that, I would’ve been safer ",2020-08-28 22:28:37+00:00,5,48,,,
1707,lisajnc1951,"There are good people mixed in with the trash. Folks in the Cajun nation going to LA and TX TO HELP WITH HURRICANE RELIEF. SAMARITANS'pursewith kitchens and supplies.the best of us helping our fellow Americans, regardless of race politics. ",2020-08-28 22:26:43+00:00,0,1,,,
1708,hrtradio,Monroe Mayor Friday Ellis and West Monroe Mayor Stacy Mitchell stopped by the station to talk about Hurricane Laura aftermath efforts. Good people! @The Radio People https://www.instagram.com/p/CEcx2lchytx/?igshid=12g1fb61nz0cd,2020-08-28 22:25:26+00:00,0,0,,,
1709,MojoMoomey,,2020-08-28 22:25:26+00:00,0,3,,,
1710,CoachCollins17,Brother & sister in law lost everything in hurricane Laura. Brother overseas playing professional . Sister in law and nephew made it out. But their home in Lake Charles is completely gone ,2020-08-28 22:21:49+00:00,2,14,,,
1711,RobertG76412494,That's because Trump took 44 million out of FEMA before hurricane Laura,2020-08-28 22:21:39+00:00,0,0,,,
1712,DrBobBullard,"NPR: Hurricane Laura Releases Toxic Air Pollution, Raising Health Concerns : Shots - Health News. https://www.npr.org/sections/health-shots/2020/08/28/906822940/millions-of-pounds-of-extra-pollution-were-released-before-laura-made-landfall?ft=nprml&amp;f=1001 via @GoogleNews",2020-08-28 22:21:02+00:00,3,3,@googlenews,,
1713,ChristianPiekos,You know what people really don’t care about after living through a hurricane: politics.,2020-08-28 22:19:33+00:00,1,20,,,
1714,CatchKindred,New EP “Hurricane” out now! Stream it (or don’t it’s up to you) #NewMusicRelease #NewMusicAlert #altmusic #singersongwriter #pop,2020-08-28 22:17:26+00:00,1,1,,#NewMusicRelease #NewMusicAlert #altmusic #singersongwriter #pop,
1715,terrywasherexo,Bitch is hurricane laura in DC?,2020-08-28 22:16:29+00:00,0,0,,,
1716,_x_rebecca_x_,Come join us for a 24 hour live hurricane relief. With the damages caused by the hurricane Tiktok creater Brittany Renee is here taking donations to help those that needs it. Please come join us and donate what you can give. Anything will help.Thank you ,2020-08-28 22:15:34+00:00,0,1,,,
1717,Max_Bennett17,Jonesboro strikes first on 5 yard run by Brock McCoy. Hurricanes lead LR Catholic 7-0 with 7:04 left in the 1st. @sully7777 @KATVKyle #ARpreps,2020-08-28 22:14:36+00:00,0,0,@sully7777 @KATVKyle,#ARpreps,
1718,crystalbock_,The day we were supposed to get hit by hurricane laura we didn’t get but 10 minutes of rain the whole time. YESTERDAY we lost power for 4 hours &amp; TODAY the rain and thunder is boomin. Weather is weird ,2020-08-28 22:14:12+00:00,0,1,,,
1719,Sugaplumba,Hurricane Laura Damage. Everyone’s alive. No water or electricity for weeks however. ,2020-08-28 22:12:20+00:00,0,2,,,
1720,faithwebster,Hurricane who? ,2020-08-28 22:07:44+00:00,0,0,,,
1721,saltgypsy,@carlychivers x salty_see dodging robbers and hurricane swells in Mexican recently. Blog post to come! @Mexico https://www.instagram.com/p/CEcvtyLjHfx/?igshid=y4oj6rylkcjw,2020-08-28 22:06:47+00:00,0,0,@CarlyChivers,,
1722,FitKrisMN,Trump has stolen $200 million from FEMA for his border wall and are you can talk about is suburbs. How many will die in these hurricanes because we don’t have the money we need to protect these areas?,2020-08-28 22:03:49+00:00,0,1,,,
1723,DJHardwired,I would have hated to be shredded by the glass from the building at hurricane velocity coming at you,2020-08-28 22:03:45+00:00,0,2,,,
1724,bka_TEMi,Ok it’s both to start raining now I need to go to the store to rebuy my hurricane snacks ,2020-08-28 22:03:41+00:00,0,0,,,
1725,Chuckles152,@StateFarm is a terrible insurance company. What they offer to victims of hurricanes is embarrassing. They’re out for the almighty dollar. Doesn’t matter that you’ve been a loyal customer for 42 years they’ll eff you on your first ever vehicle claim.,2020-08-28 22:02:08+00:00,0,0,@StateFarm,,
1726,MabouChristy,Yes! My students deserve nothing but the best and in these crazy times of pandemics and now Hurricane Laura...it’s needed more than ever!#clearthelists,2020-08-28 21:56:13+00:00,0,0,,#clearthelists,
1727,holsteingoddess,"Apparently you didn't take your brain meds today because apparently you have forgotten: hurricane Laura, Ca. Wildfires &amp; the black gentleman who was shot in the back 7 times with his kids in the car.......oh I forgot these things don't happen in ""Trump world""",2020-08-28 21:54:12+00:00,0,4,,,
1728,Tasty_Tails, GIVEAWAY ⠀ TWEET US YOUR FAVORITE FLAVOR OR FLAVOR COMBO FOR A CHANCE TO WIN A SURPRISE! ⠀ ⠀ Hurricane ⠀ Blue Brees ⠀ Mango ⠀ Pina Colada⠀ Strawberry⠀ Margarita ⠀ Watermelon ⠀ ( must be following us ) ⠀ Redeemable #Tastytails #ADDISONTX location,2020-08-28 21:49:22+00:00,3,2,,#Tastytails #ADDISONTX,
1729,TinaH98009721,"Today has been a very crazy day! Deploying nurses to assist with Hurricane Laura! But we do what we need to do here at the VA! Fires, COVID-19 &amp; now Hurricane Laura! What a year it has been so far! But continuing to do our part! Stay safe and stay healthy! ",2020-08-28 21:47:24+00:00,0,3,,,
1730,mindofme83,"La got hit by two hurricanes. my neighborhood hasn't had power since 945am on 27/Aug, and my school's director said we had to do live teaching today &amp; report to campus if you couldn't remote teach from home. ",2020-08-28 21:46:33+00:00,2,2,,,
1731,GrubbsJoe,So you’re assuming that all black people are the ones doing all of the things you’ve listed. There’s nothing practical about it. They should go to jail. They shouldn’t be killed. But you’re also arguing two separate points about rioting and then about the hurricane.,2020-08-28 21:45:16+00:00,0,0,,,
1732,marfffo,hurricane cock ,2020-08-28 21:43:27+00:00,3,23,,,
1733,tomkimmerer,"Yesterday, @CharlesPPierce tweeted about “Hurricane Rudy.” I was not following the RNC , and I thought “No, Charles, we’re only at L.” But godverdomme if we are not getting close to the Rs. Pardon my Dutch.",2020-08-28 21:41:15+00:00,0,0,@CharlesPPierce,,
1734,not6016,That’s me! Now that hurricane trump has passed I can get back to usual.,2020-08-28 21:39:48+00:00,0,0,,,
1735,not6016,I am so glad hurricane trump had passed and I can get back to regular routine.,2020-08-28 21:38:53+00:00,0,1,,,
1736,squashmoen,Just a casual reminder that @Hurricane is insane!!! GGs!!! #FangsOut,2020-08-28 21:36:07+00:00,0,9,@Hurricane,#FangsOut,
1737,LuciusEchoMusic,"Now in addition to our reviews on @Lessthan1kplays , we have our first written Music Review from @itsamusicblog !! #growing #MusicReview #independentartist #thrice #cover #rock #hurricane ",2020-08-28 21:33:01+00:00,2,3,@Lessthan1kplays @itsamusicblog,#growing #MusicReview #independentartist #thrice #cover #rock #hurricane,
1738,nevadaice08,Hehehe even Mother nature gets #BLACKLIVESMATTER Hehehe so how many Storm or Hurricanes comes to that area hehehe,2020-08-28 21:31:17+00:00,0,0,,#BLACKLIVESMATTER #BLACKLIVESMATTER,
1739,a_aromatic,People displaced from Hurricane Laura will receive 10% off their purchase. Show your ID to prove residence in the effected areas. . http://www.abundantlyaromatic.com . . . . . . . . . . #discount #blackowned #blackownedbusiness #handmade #local #vegan #dallasfarmersmarket #hurricanelaura,2020-08-28 21:30:17+00:00,0,0,,#discount #blackowned #blackownedbusiness #handmade #local #vegan #dallasfarmersmarket #hurricanelaura,
1740,FOX35Jessica,When @allisongargaro says the peak of hurricane season is STILL 13 DAYS AWAY ,2020-08-28 21:25:39+00:00,2,11,@allisongargaro,,
1741,J_frayyy,We just survived a whole ass hurricane and state troopers really have the audacity to post up out here as if we didn’t earn our mf to-go daiquiris,2020-08-28 21:23:07+00:00,0,2,,,
1742,EthanTheFarmer1,we are looking at going to Louisiana to help with cleanup and getting people safe housing down there that were damaged in the hurricane. it will take some resources on our part for fuel and expenses on the road. anyone interested in supporting this project please contact me @,2020-08-28 21:22:31+00:00,0,0,,,
1743,onebigorangecom,I just got my first hurricane repair supply run.,2020-08-28 21:21:33+00:00,0,2,,,
